activity,institution,source_id,experiment_id,member_id,candidate_ready,full_physics_ready,trackability,circulation_basis,pressure_levels_verified,has_mslp,has_surface_wind,has_precipitation,has_temperature,has_humidity,has_surface_pressure,historical_pair_available,grid_labels,first_period,last_period,available_fields,missing_for_candidate_tracking,remaining_preprocessing
CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,historical,r2i1p1f1,False,False,incomplete,none,False,False,True,False,False,False,False,False,gn,185001010300,201501010000,3hr:uas|3hr:vas|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,piControl,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,False,False,False,True,gn,185001010130,285001010000,3hr:pr|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
CMIP,IPSL,IPSL-CM5A2-INCA,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,185001010130,199912312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM5A2-INCA,piControl,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,False,False,False,False,gr,187001010600,210001010000,6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,1pctCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,197001010130,199912312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r10i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,185010010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r11i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,185011010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r12i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,185012010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185001010130,199912312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r2i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185002010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r3i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,185003010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185004010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r5i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185005010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185006010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r7i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185007010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r8i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185008010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,abrupt-4xCO2,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,185009010130,185412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r10i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r11i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r1i1p1f1,False,False,incomplete,none,False,False,True,True,True,False,True,True,gr,197901010130,201801010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrPlevPt:ta|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
CMIP,IPSL,IPSL-CM6A-LR,amip,r2i1p1f1,False,False,incomplete,none,False,False,True,True,False,False,False,True,gr,195801010130,201501010000,3hr:pr|3hr:uas|3hr:vas|6hrPlevPt:uas|6hrPlevPt:vas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation
CMIP,IPSL,IPSL-CM6A-LR,amip,r3i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r5i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r7i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r8i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,amip,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,195801010130,201412312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
CMIP,IPSL,IPSL-CM6A-LR,historical,r11i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,False,False,gr,185001010600,201501010000,6hrLev:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,historical,r13i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,False,False,gr,185001010600,201501010000,6hrLev:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,historical,r18i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,True,False,gr,185001010600,201501010000,6hrLev:ps|6hrLev:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,historical,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gr,185001010130,201501010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:hus|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
CMIP,IPSL,IPSL-CM6A-LR,historical,r24i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,False,False,gr,195001010600,201501010000,6hrLev:hus,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,historical,r26i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,False,False,gr,185001010600,201501010000,6hrLev:ta,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
CMIP,IPSL,IPSL-CM6A-LR,historical,r2i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gr,185001010130,201501010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:hus|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
