activity,institution,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,file_count,bytes,first_period,last_period,sample_file,sample_cadence_hours,calendar,latitude_count,longitude_count,latitude_spacing_deg,longitude_spacing_deg,pressure_levels_hpa,has_850_700_500_hpa,metadata_error,path
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,6hrPlevPt,psl,gr,v20200312,501,266028449337,225901010000,275912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3_piControl_r1i1p1f1_gr_225901010000-225912311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,6hrPlevPt,ta,gr,v20200312,501,2020869481138,225901010000,275912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_piControl_r1i1p1f1_gr_225901010000-225912311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,6hrPlevPt,ua,gr,v20200312,501,2465835031316,225901010000,275912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3_piControl_r1i1p1f1_gr_225901010000-225912311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,6hrPlevPt,va,gr,v20200312,501,2499393555781,225901010000,275912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3_piControl_r1i1p1f1_gr_225901010000-225912311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r1i1p1f1,6hrPlevPt,zg,gr,v20200312,501,2022212608081,225901010000,275912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3_piControl_r1i1p1f1_gr_225901010000-225912311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/6hrPlevPt/zg/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3,piControl,r2i1p1f1,6hrPlevPt,ta,gr,v20200417,604,3489607981635,210301010000,270612311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r2i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_piControl_r2i1p1f1_gr_210301010000-210312311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,10|50|100|250|500|600|700|850|925|1000,True,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r2i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,abrupt-4xCO2,r1i1p1f1,3hr,pr,gr,v20200622,150,132264682971,185001010130,199912312230,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3-AerChem_abrupt-4xCO2_r1i1p1f1_gr_185001010130-185012312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/abrupt-4xCO2/r1i1p1f1/3hr/pr/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,amip,r1i1p1f1,3hr,ps,gr,v20200910,40,43577255450,197901010000,201812312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/amip/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3-AerChem_amip_r1i1p1f1_gr_197901010000-197912312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/amip/r1i1p1f1/3hr/ps/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,3hr,pr,gr,v20200624,165,149477089066,185001010130,201412312230,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010130-185012312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/pr/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,3hr,ps,gr,v20200624,165,179622821608,185001010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/ps/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,3hr,uas,gr,v20200624,165,200725534686,185001010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/uas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,3hr,vas,gr,v20200624,165,201269547233,185001010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/3hr/vas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,6hrPlevPt,psl,gr,v20200624,165,87601736761,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,6hrPlevPt,ta,gr,v20200624,165,286468597253,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,6hrPlevPt,ua,gr,v20200624,165,348307736533,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r1i1p1f1,6hrPlevPt,va,gr,v20200624,165,352599013574,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3-AerChem_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,historical,r1i1p1f1,6hrPlevPt,psl,gr,v20210113,165,87611903814,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-CC_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,historical,r1i1p1f1,6hrPlevPt,ta,gr,v20210113,165,284072256208,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3-CC_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,historical,r1i1p1f1,6hrPlevPt,ua,gr,v20210113,165,346479254820,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-CC_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,historical,r1i1p1f1,6hrPlevPt,va,gr,v20210113,165,352295265086,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3-CC_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,historical,r1i1p1f1,6hrLev,ps,gr,v20210113,165,89806816714,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrLev/ps/gr/latest/ps_6hrLev_EC-Earth3-CC_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/historical/r1i1p1f1/6hrLev/ps/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,piControl,r1i1p1f1,6hrPlevPt,psl,gr,v20210331,505,268198178442,185001010000,235412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-CC_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,piControl,r1i1p1f1,6hrPlevPt,ua,gr,v20210331,505,1060480719968,185001010000,235412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-CC_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-CC,piControl,r1i1p1f1,6hrPlevPt,va,gr,v20210331,505,1078232069640,185001010000,235412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3-CC_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-LR,piControl,r1i1p1f1,6hrPlevPt,psl,gr,v20200409,201,40997955289,221901010000,241912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-LR_piControl_r1i1p1f1_gr_221901010000-221912311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-LR,piControl,r1i1p1f1,6hrPlevPt,ta,gr,v20200409,201,320767243217,221901010000,241912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3-LR_piControl_r1i1p1f1_gr_221901010000-221912311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-LR,piControl,r1i1p1f1,6hrPlevPt,ua,gr,v20200409,201,386760807398,221901010000,241912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-LR_piControl_r1i1p1f1_gr_221901010000-221912311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-LR,piControl,r1i1p1f1,6hrPlevPt,va,gr,v20200409,201,391682910867,221901010000,241912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3-LR_piControl_r1i1p1f1_gr_221901010000-221912311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-LR,piControl,r1i1p1f1,6hrPlevPt,zg,gr,v20200409,201,321835521846,221901010000,241912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3-LR_piControl_r1i1p1f1_gr_221901010000-221912311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/6hrPlevPt/zg/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,abrupt-4xCO2,r1i1p1f1,3hr,pr,gr,v20200225,151,133703803316,185001010130,200012312230,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/abrupt-4xCO2/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3-Veg_abrupt-4xCO2_r1i1p1f1_gr_185001010130-185012312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/abrupt-4xCO2/r1i1p1f1/3hr/pr/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,3hr,pr,gr,v20200226,500,452781006000,185001010130,234912312230,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010130-185012312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/pr/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,3hr,uas,gr,v20200226,500,608267301698,185001010000,234912312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/uas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,3hr,vas,gr,v20200226,500,609918567261,185001010000,234912312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/3hr/vas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,6hrPlevPt,psl,gr,v20200226,500,265518177578,185001010000,234912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,6hrPlevPt,ta,gr,v20200226,500,869130250241,185001010000,234912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,6hrPlevPt,ua,gr,v20200226,500,1055547562226,185001010000,234912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/ua/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg,piControl,r1i1p1f1,6hrPlevPt,va,gr,v20200226,500,1068459057729,185001010000,234912311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3-Veg_piControl_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg/piControl/r1i1p1f1/6hrPlevPt/va/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,3hr,pr,gr,v20200217,165,56249907277,185001010130,201412312230,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185001010130-185012312230.nc,3.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/pr/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,3hr,ps,gr,v20200217,165,67000038693,185001010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185001010000-185012312100.nc,3.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/ps/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,3hr,uas,gr,v20200217,8,3716404678,185501010000,200112312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185501010000-185512312100.nc,3.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/uas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,3hr,vas,gr,v20200217,5,2334492019,188901010000,198912312100,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_188901010000-188912312100.nc,3.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/3hr/vas/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,6hrPlevPt,psl,gr,v20200217,165,33647355247,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/psl/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,6hrPlevPt,ta,gr,v20200217,165,113426933262,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/ta/gr/latest
CMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,historical,r1i1p1f1,6hrPlevPt,ua,gr,v20200217,165,136332935556,185001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3-Veg-LR_historical_r1i1p1f1_gr_185001010000-185012311800.nc,6.0,proleptic_gregorian,160,320,1.12148,1.125,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/historical/r1i1p1f1/6hrPlevPt/ua/gr/latest
